ID,Lng,Lat,CommunityID,TradeTime,DOM,Followers,Total price,Price,Square,Bed Room,Living room,Kitchen,Bathroom,楼,Building Type,Construction time,renovation condition,building structure,Ladder ratio(梯户比),Elevator,Property rights for five years（房屋满五年）,Subway,District,Community average
101091000000.0,116.254113,40.220461,1111027376884.0,2016-06-20 00:00:00,257.0,47.0,118.0,30842.0,38.26,1.0,1.0,1.0,1.0,底 6,板楼,1990,简装,混合,0.333,0.0,1.0,0.0,昌平,37478.0
101091000000.0,116.421128,40.068301,1111027377809.0,2016-07-20 00:00:00,286.0,32.0,132.5,21722.0,61.0,1.0,0.0,1.0,1.0,低 10,板塔结合,2008,精装,钢混,0.174,1.0,0.0,1.0,昌平,24224.0
101091000000.0,116.422211,40.011387,1111027377318.0,2016-07-20 00:00:00,286.0,24.0,495.0,36941.0,134.0,3.0,1.0,1.0,1.0,中 22,板塔结合,2009,其他,钢混,0.19,1.0,0.0,1.0,朝阳,40470.0
101091000000.0,116.434144,39.892211,1111027374239.0,2016-12-28 00:00:00,447.0,276.0,672.0,83583.0,80.4,3.0,1.0,1.0,1.0,高 6,板楼,1993,精装,混合,0.25,0.0,1.0,1.0,东城,85681.0
101091000000.0,116.462805,40.114191,1111027374915.0,2016-07-04 00:00:00,270.0,29.0,430.0,31232.0,137.68,3.0,2.0,1.0,2.0,底 5,板楼,2002,其他,砖混,0.5,0.0,1.0,0.0,昌平,46582.0
101091000000.0,116.261573,40.216539,1111027376566.0,2016-08-20 00:00:00,317.0,25.0,233.0,28022.0,83.15,2.0,1.0,1.0,1.0,高 6,板楼,2004,精装,混合,0.5,0.0,1.0,0.0,昌平,38520.0
101091000000.0,116.501166,39.91891,1111027382214.0,2016-08-25 00:00:00,321.0,24.0,1240.0,50841.0,243.9,3.0,1.0,1.0,3.0,顶 26,塔楼,2003,精装,钢混,0.429,1.0,0.0,0.0,朝阳,65810.0
101091000000.0,116.484508,39.93403,1111027381209.0,2016-06-23 00:00:00,259.0,89.0,243.0,41868.0,58.04,2.0,1.0,1.0,1.0,中 12,板塔结合,1993,简装,钢混,0.14300000000000002,1.0,0.0,1.0,朝阳,63664.0
101091000000.0,116.483319,39.915337,1111027374586.0,2016-07-17 00:00:00,282.0,33.0,315.0,48306.0,65.21,2.0,1.0,1.0,1.0,中 18,塔楼,1993,精装,钢混,0.222,1.0,1.0,1.0,朝阳,76001.0
101091000000.0,116.440069,39.902423,1111027374222.0,2016-09-24 00:00:00,351.0,53.0,980.0,105377.0,93.0,2.0,1.0,1.0,1.0,低 11,板楼,2004,精装,钢混,0.333,1.0,0.0,1.0,东城,110212.0
101091000000.0,116.332651,40.07203300000001,1111027380431.0,2016-07-19 00:00:00,283.0,42.0,377.0,40823.0,92.35,2.0,1.0,1.0,1.0,低 12,板楼,2004,精装,混合,0.25,1.0,1.0,0.0,昌平,49371.0
101091000000.0,116.417866,40.134243,1111027380409.0,2016-07-08 00:00:00,272.0,69.0,256.0,15901.0,161.0,4.0,2.0,1.0,2.0,中 6,板楼,1995,简装,混合,0.5,0.0,1.0,0.0,昌平,34641.0
101091000000.0,116.274354,40.170887,1111027379918.0,2016-07-06 00:00:00,270.0,73.0,238.0,29160.0,81.62,3.0,1.0,1.0,1.0,底 8,板楼,2008,简装,钢混,0.5,1.0,1.0,0.0,昌平,39766.0
101091000000.0,116.447331,39.941506,1111027381655.0,2016-09-13 00:00:00,339.0,45.0,690.0,79797.0,86.47,1.0,1.0,1.0,1.0,底 24,塔楼,2000,简装,钢混,0.429,1.0,1.0,1.0,东城,92742.0
101091000000.0,116.425962,40.021961,1111027377655.0,2016-07-09 00:00:00,273.0,24.0,750.0,54230.0,138.3,2.0,2.0,1.0,2.0,中 9,板塔结合,2004,精装,钢混,0.5,1.0,0.0,0.0,朝阳,72832.0
101091000000.0,116.265959,40.214499,1111054696058.0,2016-08-05 00:00:00,300.0,33.0,290.0,31066.0,93.35,2.0,2.0,1.0,1.0,底 21,板塔结合,2012,精装,钢混,0.5,0.0,0.0,0.0,昌平,42314.0
101091000000.0,116.379698,39.848129,1111027378082.0,2016-08-08 00:00:00,303.0,94.0,645.0,50000.0,129.0,3.0,1.0,1.0,2.0,中 9,板塔结合,2005,简装,钢混,0.5,1.0,1.0,0.0,丰台,60793.0
101091000000.0,116.479295,39.997662,1111027374045.0,2016-06-29 00:00:00,261.0,25.0,172.5,35938.0,48.0,1.0,0.0,1.0,1.0,低 34,塔楼,2008,精装,钢混,0.278,1.0,0.0,1.0,朝阳,41980.0
101091000000.0,116.461519,39.961727,1111027379669.0,2016-08-19 00:00:00,312.0,79.0,344.0,55288.0,62.22,3.0,1.0,1.0,1.0,顶 12,板塔结合,1982,精装,钢混,0.25,1.0,0.0,1.0,朝阳,64972.0
101091000000.0,116.358132,40.09707,1111059006887.0,2016-07-27 00:00:00,288.0,72.0,375.0,40462.0,92.68,2.0,1.0,1.0,1.0,低 14,板塔结合,2015,其他,钢混,0.333,0.0,0.0,1.0,昌平,59678.0
101091000000.0,116.121949,40.215899,1111027378569.0,2016-09-07 00:00:00,330.0,48.0,148.0,14833.0,99.78,3.0,1.0,1.0,1.0,中 5,板楼,1998,简装,混合,0.333,0.0,1.0,0.0,昌平,28158.0
101091000000.0,116.320535,39.890098,1111027379963.0,2016-08-24 00:00:00,316.0,52.0,183.8,39199.0,46.89,1.0,1.0,1.0,1.0,低 15,塔楼,1991,简装,钢混,0.059,1.0,0.0,1.0,丰台,58959.0
101091000000.0,116.315028,39.900525,1111027374941.0,2016-10-20 00:00:00,372.0,152.0,154.0,25667.0,60.0,1.0,1.0,1.0,2.0,中 18,板塔结合,2008,简装,钢混,0.125,1.0,0.0,1.0,海淀,71598.0
101091000000.0,116.487301,39.90602,1111027381665.0,2016-06-29 00:00:00,260.0,25.0,523.0,41535.0,125.92,3.0,1.0,1.0,1.0,底 14,板楼,2004,简装,钢混,0.5,1.0,1.0,1.0,朝阳,66042.0
101091000000.0,116.428732,40.048486,1111027376259.0,2016-06-28 00:00:00,259.0,56.0,423.0,40791.0,103.7,2.0,2.0,1.0,2.0,中 25,塔楼,2005,其他,钢混,0.3,1.0,1.0,1.0,朝阳,51678.0
101091000000.0,116.501958,39.882586,1111027379326.0,2016-07-21 00:00:00,282.0,72.0,678.0,46432.0,146.02,3.0,2.0,1.0,2.0,低 21,板塔结合,2006,精装,钢混,0.333,1.0,1.0,1.0,朝阳,59213.0
101091000000.0,116.476576,39.936798,1111027379869.0,2016-09-30 00:00:00,352.0,259.0,295.0,52944.0,55.72,2.0,1.0,1.0,1.0,顶 6,板楼,1979,简装,钢混,0.333,0.0,0.0,1.0,朝阳,63427.0
101091000000.0,116.603852,39.893276,1111027375170.0,2016-08-26 00:00:00,316.0,129.0,80.0,21379.0,37.42,1.0,0.0,1.0,1.0,中 6,板楼,2008,精装,钢混,0.062,1.0,0.0,0.0,朝阳,48859.0
101091000000.0,116.497474,39.810115,1111027377957.0,2016-09-19 00:00:00,340.0,143.0,118.0,31053.0,38.0,1.0,0.0,1.0,1.0,低 24,塔楼,2010,精装,钢混,0.25,1.0,0.0,1.0,亦庄开发区,54282.0
101091000000.0,116.462185,39.884984,1111027378741.0,2016-08-18 00:00:00,307.0,19.0,298.0,45310.0,65.77,2.0,1.0,1.0,1.0,低 18,塔楼,1994,简装,钢混,0.14300000000000002,1.0,0.0,1.0,朝阳,55151.0
101091000000.0,116.275723,40.04616400000001,1111041084751.0,2016-08-19 00:00:00,308.0,7.0,2690.0,67588.0,398.0,4.0,2.0,1.0,5.0,高 6,板楼,2011,简装,钢混,1.0,1.0,0.0,0.0,海淀,100306.0
101091000000.0,116.376661,40.039649,1111027374488.0,2016-08-24 00:00:00,313.0,242.0,420.0,56757.0,74.0,2.0,1.0,1.0,1.0,底 9,板楼,2005,毛坯,钢混,0.25,1.0,1.0,0.0,海淀,70934.0
101091000000.0,116.231747,40.230104,1111040862979.0,2016-08-05 00:00:00,293.0,11.0,184.0,18628.0,98.78,2.0,2.0,1.0,1.0,中 6,板楼,1996,简装,混合,0.333,0.0,1.0,0.0,昌平,33179.0
101091000000.0,116.359358,39.964464,1111027381399.0,2016-07-06 00:00:00,263.0,10.0,380.0,41090.0,92.48,2.0,1.0,1.0,1.0,高 21,塔楼,2010,其他,钢混,0.158,1.0,0.0,0.0,海淀,77025.0
101091000000.0,116.655566,39.883931,1111027377804.0,2016-07-27 00:00:00,283.0,9.0,395.0,29351.0,134.58,3.0,2.0,1.0,2.0,底 6,板楼,2002,毛坯,钢混,0.5,0.0,1.0,0.0,通州,40026.0
101091000000.0,116.328915,40.088074,1111027374437.0,2016-08-03 00:00:00,291.0,70.0,369.0,25792.0,143.07,4.0,2.0,1.0,2.0,高 6,板楼,2000,精装,混合,0.5,0.0,1.0,1.0,昌平,41721.0
101091000000.0,116.249025,40.218067,1111027379250.0,2016-07-02 00:00:00,258.0,18.0,164.0,26611.0,61.63,2.0,1.0,1.0,1.0,高 6,板楼,2012,其他,混合,0.333,0.0,1.0,0.0,昌平,38558.0
101091000000.0,116.3434,40.083322,1111027378110.0,2016-08-23 00:00:00,309.0,14.0,570.0,25111.0,227.0,5.0,2.0,1.0,2.0,高 6,板楼,2003,其他,砖混,0.5,0.0,1.0,0.0,昌平,41560.0
101091000000.0,116.313465,39.856611,1111027379296.0,2016-08-23 00:00:00,310.0,548.0,199.5,36945.0,54.0,1.0,1.0,1.0,1.0,低 22,塔楼,2006,精装,钢混,0.333,1.0,1.0,1.0,丰台,53205.0
101091000000.0,116.16608,39.77107700000001,1111027377578.0,2016-12-18 00:00:00,426.0,286.0,285.0,32117.0,88.74,2.0,1.0,1.0,1.0,高 11,板楼,2011,精装,钢混,0.333,1.0,0.0,0.0,房山,34373.0
101091000000.0,116.380814,39.966567,1111027381063.0,2016-09-13 00:00:00,329.0,43.0,1100.0,95404.0,115.3,2.0,2.0,1.0,1.0,中 6,板楼,2000,精装,混合,0.5,0.0,0.0,0.0,西城,105479.0
101091000000.0,116.284755,39.93453,1111027376911.0,2016-07-09 00:00:00,263.0,11.0,200.0,38462.0,52.0,1.0,0.0,1.0,1.0,低 19,塔楼,2009,精装,钢混,0.111,1.0,0.0,1.0,海淀,70141.0
101091000000.0,116.111318,39.949921,1111027377794.0,2016-07-20 00:00:00,272.0,13.0,333.0,26221.0,127.0,3.0,1.0,1.0,1.0,中 6,板楼,2003,精装,混合,0.5,0.0,0.0,0.0,门头沟,36923.0
101091000000.0,116.60503500000002,40.051164,1111027378574.0,2016-08-23 00:00:00,307.0,20.0,235.0,26231.0,89.59,3.0,1.0,1.0,1.0,高 6,板楼,1992,精装,混合,0.5,0.0,1.0,0.0,朝阳,39605.0
101091000000.0,116.47273,39.922946,1111027375086.0,2016-08-22 00:00:00,305.0,20.0,468.0,55735.0,83.97,2.0,1.0,1.0,1.0,高 22,塔楼,1998,简装,钢混,0.25,1.0,1.0,1.0,朝阳,68279.0
101091000000.0,116.357739,39.908038,1111027380599.0,2016-08-16 00:00:00,299.0,29.0,745.0,72331.0,103.0,3.0,0.0,1.0,1.0,顶 4,板楼,1955,简装,砖混,0.333,0.0,1.0,1.0,西城,118375.0
101091000000.0,116.36863999999998,39.854969,1111027381514.0,2016-06-25 00:00:00,247.0,96.0,197.0,34495.0,57.11,1.0,1.0,1.0,1.0,中 17,塔楼,1998,毛坯,钢混,0.2,1.0,0.0,0.0,丰台,55753.0
101091000000.0,116.27588,40.17221,1111027375908.0,2016-10-03 00:00:00,347.0,30.0,410.0,46068.0,89.0,3.0,1.0,1.0,1.0,高 18,板楼,2009,简装,钢混,0.667,1.0,1.0,0.0,昌平,44553.0
101091000000.0,116.464936,39.91105200000001,1111027377425.0,2016-07-10 00:00:00,262.0,8.0,888.0,37406.0,237.4,3.0,2.0,1.0,1.0,低 23,塔楼,2004,精装,钢混,0.667,1.0,1.0,1.0,朝阳,51746.0
101091000000.0,116.457117,39.971046,1111027379247.0,2016-11-30 00:00:00,404.0,674.0,317.5,59603.0,53.27,2.0,1.0,1.0,1.0,顶 6,板楼,1987,简装,混合,0.333,0.0,1.0,1.0,朝阳,64989.0
101091000000.0,116.589955,39.920154,1111027379152.0,2016-07-06 00:00:00,256.0,119.0,251.0,30988.0,81.0,2.0,2.0,1.0,1.0,低 9,板塔结合,2009,精装,钢混,0.25,1.0,0.0,1.0,朝阳,45616.0
101091000000.0,116.242836,40.204942,1111027379991.0,2016-09-27 00:00:00,340.0,123.0,288.0,25487.0,113.0,2.0,2.0,1.0,2.0,顶 6,板楼,2002,精装,混合,0.5,0.0,1.0,0.0,昌平,35150.0
101091000000.0,116.464891,39.964349,1111027374600.0,2016-08-03 00:00:00,284.0,196.0,340.0,47888.0,71.0,1.0,1.0,1.0,1.0,底 23,板塔结合,2002,其他,钢混,0.429,1.0,0.0,1.0,朝阳,64573.0
101091000000.0,116.343714,39.996907,1111027375225.0,2016-09-10 00:00:00,322.0,78.0,860.0,79926.0,107.6,2.0,1.0,1.0,1.0,低 19,塔楼,2001,精装,钢混,0.25,1.0,0.0,1.0,海淀,107405.0
101091000000.0,116.513848,39.875068,1111027377000.0,2016-06-24 00:00:00,244.0,12.0,210.0,35426.0,59.28,1.0,1.0,1.0,1.0,中 18,塔楼,1998,简装,钢混,0.2,1.0,0.0,1.0,朝阳,45332.0
101091000000.0,116.250662,39.910338,1111027377826.0,2016-07-04 00:00:00,253.0,14.0,455.0,42728.0,106.49,3.0,1.0,1.0,1.0,低 18,塔楼,2000,精装,钢混,0.222,1.0,1.0,1.0,石景山,56659.0
101091000000.0,116.354215,40.083501,1111027378211.0,2016-07-01 00:00:00,251.0,43.0,400.0,32119.0,124.54,3.0,2.0,1.0,1.0,中 6,板楼,2003,毛坯,混合,0.5,0.0,1.0,0.0,昌平,39052.0
101091000000.0,116.235609,40.23053400000001,1111027375191.0,2016-06-22 00:00:00,241.0,21.0,140.0,23912.0,58.55,1.0,1.0,1.0,1.0,高 12,板楼,2007,精装,钢混,0.333,1.0,0.0,1.0,昌平,37335.0
101091000000.0,116.264021,40.168304,1111043209553.0,2016-09-05 00:00:00,315.0,41.0,117.0,30790.0,38.0,1.0,1.0,1.0,1.0,底 17,板塔结合,2010,精装,钢混,0.28600000000000003,1.0,0.0,0.0,昌平,38245.0
101091000000.0,116.441833,39.866749,1111027374411.0,2016-10-07 00:00:00,347.0,67.0,355.0,58197.0,61.0,1.0,1.0,1.0,1.0,中 17,板塔结合,1995,精装,钢混,0.25,1.0,0.0,1.0,丰台,60626.0
101091000000.0,116.599448,40.048301,1111027378683.0,2016-08-20 00:00:00,299.0,23.0,327.0,22046.0,148.33,3.0,2.0,1.0,2.0,中 6,板楼,1996,精装,砖混,0.5,0.0,1.0,0.0,顺义,35730.0
101091000000.0,116.254113,40.220461,1111027376884.0,2016-08-20 00:00:00,299.0,21.0,227.0,25967.0,87.42,2.0,1.0,1.0,1.0,顶 6,板楼,2000,其他,混合,0.5,0.0,0.0,0.0,昌平,37478.0
101091000000.0,116.518485,39.948841,1111027377510.0,2016-07-06 00:00:00,254.0,57.0,1286.0,51032.0,252.0,5.0,2.0,1.0,4.0,中 4,板楼,2008,毛坯,砖混,0.5,1.0,1.0,0.0,朝阳,71193.0
101091000000.0,116.469718,39.904803,1111027379524.0,2016-08-25 00:00:00,304.0,60.0,800.0,62993.0,127.0,2.0,1.0,1.0,2.0,中 22,塔楼,2002,精装,钢混,0.4,1.0,1.0,1.0,朝阳,73675.0
101091000000.0,116.328035,40.078668,1111027378235.0,2016-07-04 00:00:00,251.0,27.0,378.0,35043.0,107.87,3.0,1.0,1.0,1.0,高 6,板楼,2000,简装,混合,0.5,0.0,1.0,1.0,昌平,46352.0
101091000000.0,116.568799,39.853078,1111027374302.0,2016-08-16 00:00:00,294.0,42.0,595.0,34796.0,171.0,3.0,2.0,1.0,3.0,低 20,板楼,2008,精装,钢混,1.0,1.0,1.0,0.0,朝阳,48906.0
101091000000.0,116.41356299999998,40.054842,1111027378405.0,2016-07-14 00:00:00,261.0,66.0,388.0,46191.0,84.0,2.0,1.0,1.0,1.0,高 6,板楼,2007,精装,钢混,0.5,0.0,1.0,0.0,朝阳,55740.0
101091000000.0,116.134792,39.743391,1111027375971.0,2016-07-30 00:00:00,277.0,115.0,125.0,19231.0,65.0,1.0,1.0,1.0,1.0,中 11,板塔结合,2000,精装,钢混,0.16699999999999998,1.0,1.0,0.0,房山,28671.0
101091000000.0,116.385135,39.977329,1111027376971.0,2016-07-30 00:00:00,276.0,18.0,308.0,42778.0,72.0,1.0,1.0,1.0,1.0,高 30,塔楼,2010,精装,钢混,0.345,1.0,0.0,1.0,海淀,56608.0
101091000000.0,116.47638,39.875691,1111027378305.0,2016-06-27 00:00:00,243.0,32.0,780.0,46173.0,168.93,2.0,2.0,1.0,2.0,中 18,板塔结合,2008,其他,钢混,0.5,1.0,1.0,1.0,朝阳,65820.0
101091000000.0,116.259318,40.217911,1111027376568.0,2016-07-21 00:00:00,266.0,22.0,228.0,25734.0,88.6,2.0,1.0,1.0,1.0,中 16,板塔结合,2004,其他,钢混,0.333,0.0,0.0,0.0,昌平,36436.0
101091000000.0,116.472064,39.88768,1111027378492.0,2017-03-24 00:00:00,512.0,558.0,529.5,61685.0,85.84,2.0,1.0,1.0,1.0,高 12,板塔结合,2000,精装,钢混,0.25,1.0,1.0,1.0,朝阳,57680.0
101091000000.0,116.603852,39.893276,1111027375170.0,2016-07-11 00:00:00,256.0,20.0,435.0,49432.0,88.0,3.0,1.0,1.0,2.0,顶 6,板楼,2008,精装,钢混,0.5,1.0,1.0,0.0,朝阳,48859.0
101091000000.0,116.296286,39.870107,1111027382679.0,2016-09-17 00:00:00,324.0,32.0,710.0,36411.0,195.0,3.0,2.0,1.0,2.0,高 24,塔楼,2001,精装,钢混,0.28600000000000003,1.0,0.0,1.0,丰台,53588.0
101091000000.0,116.212774,39.767185,1111043052734.0,2016-06-29 00:00:00,244.0,30.0,292.0,32593.0,89.59,2.0,1.0,1.0,1.0,高 28,板塔结合,2011,精装,钢混,0.5,1.0,0.0,1.0,房山,43360.0
101091000000.0,116.476213,39.897851,1111027379107.0,2016-06-20 00:00:00,235.0,106.0,315.0,55703.0,56.55,2.0,1.0,1.0,2.0,高 16,板塔结合,2012,精装,钢混,0.194,1.0,0.0,1.0,朝阳,89330.0
101091000000.0,116.480675,39.868869,1111027382783.0,2016-07-20 00:00:00,264.0,55.0,348.0,42372.0,82.13,2.0,1.0,1.0,1.0,高 6,板楼,2004,精装,混合,0.5,0.0,1.0,0.0,朝阳,60403.0
101091000000.0,116.654682,40.125799,1111027382152.0,2016-10-11 00:00:00,347.0,114.0,470.0,39811.0,118.06,3.0,1.0,1.0,2.0,低 12,板楼,2004,精装,混合,0.5,1.0,0.0,0.0,顺义,43994.0
101091000000.0,116.661432,40.180564,1111027378374.0,2016-07-30 00:00:00,275.0,8.0,280.0,21539.0,130.0,3.0,2.0,1.0,1.0,高 6,板楼,1998,简装,混合,0.5,0.0,1.0,0.0,顺义,31282.0
101091000000.0,116.319699,39.62703,1111027378149.0,2016-08-21 00:00:00,296.0,28.0,242.0,13396.0,180.66,3.0,2.0,1.0,2.0,低 15,塔楼,2005,精装,钢混,0.25,0.0,1.0,0.0,大兴,30673.0
101091000000.0,116.264621,40.087404,1111027376165.0,2016-06-29 00:00:00,243.0,36.0,1190.0,47600.0,250.0,4.0,2.0,1.0,3.0,底 4,板楼,2013,毛坯,钢混,0.5,1.0,1.0,0.0,海淀,65768.0
101091000000.0,116.437648,39.859639,1111027382753.0,2016-07-11 00:00:00,255.0,149.0,375.0,40467.0,92.67,2.0,1.0,1.0,1.0,中 20,板塔结合,2006,精装,钢混,0.333,1.0,1.0,0.0,丰台,55585.0
101091000000.0,116.530553,39.921425,1111027381021.0,2016-07-21 00:00:00,265.0,197.0,333.0,46321.0,71.89,2.0,2.0,1.0,1.0,高 6,板楼,2000,简装,混合,0.5,0.0,0.0,1.0,朝阳,56631.0
101091000000.0,116.42148,39.99706,1111027377228.0,2017-02-26 00:00:00,485.0,6.0,1500.0,52448.0,286.0,5.0,2.0,1.0,2.0,中 16,塔楼,1996,其他,钢混,0.75,1.0,0.0,1.0,朝阳,45052.0
101091000000.0,116.246374,39.844724,1111027381427.0,2016-09-10 00:00:00,315.0,417.0,235.0,33678.0,69.78,2.0,1.0,1.0,1.0,顶 6,板楼,1997,其他,混合,0.5,0.0,1.0,0.0,丰台,38705.0
101091000000.0,116.247008,39.906426,1111027382209.0,2016-08-14 00:00:00,287.0,38.0,299.0,55371.0,54.0,1.0,0.0,1.0,1.0,中 27,塔楼,2007,精装,钢混,0.333,1.0,1.0,0.0,石景山,64222.0
101091000000.0,116.35699,40.093976,1111027380088.0,2016-07-04 00:00:00,246.0,66.0,340.0,37829.0,89.88,2.0,1.0,1.0,1.0,顶 6,板楼,2005,精装,混合,0.5,0.0,1.0,1.0,昌平,46280.0
101091000000.0,116.389141,39.850859,1111027381661.0,2016-08-05 00:00:00,278.0,63.0,329.8,55899.0,59.0,1.0,1.0,1.0,1.0,高 12,板楼,2010,简装,钢混,0.25,1.0,1.0,1.0,丰台,66712.0
101091000000.0,116.427678,40.033369,1111027376228.0,2016-07-09 00:00:00,251.0,163.0,360.0,41740.0,86.25,2.0,1.0,1.0,1.0,顶 6,板楼,2004,精装,钢混,0.333,0.0,1.0,1.0,朝阳,54948.0
101091000000.0,116.497474,39.810115,1111027377957.0,2016-06-22 00:00:00,233.0,41.0,99.0,27356.0,36.19,1.0,0.0,0.0,1.0,中 24,塔楼,2010,精装,钢混,0.25,1.0,0.0,1.0,亦庄开发区,54282.0
101091000000.0,116.308663,39.839115,1111027381702.0,2016-07-25 00:00:00,265.0,21.0,430.0,41635.0,103.28,2.0,1.0,1.0,1.0,中 29,塔楼,2002,其他,钢混,0.25,1.0,1.0,1.0,丰台,57277.0
101091000000.0,116.343245,39.900529,1111027378998.0,2016-07-14 00:00:00,254.0,142.0,258.0,72554.0,35.56,1.0,0.0,1.0,1.0,低 16,塔楼,2007,简装,钢混,0.1,1.0,1.0,1.0,西城,92360.0
101091000000.0,116.320535,39.890098,1111027379963.0,2016-08-12 00:00:00,283.0,68.0,260.0,45344.0,57.34,2.0,1.0,1.0,1.0,顶 6,板楼,1993,简装,混合,0.5,0.0,1.0,1.0,丰台,58959.0
101091000000.0,116.340073,39.899642,1111027380656.0,2016-08-20 00:00:00,290.0,160.0,1195.0,84155.0,142.0,3.0,1.0,1.0,2.0,中 25,板塔结合,2010,精装,钢混,0.5,1.0,1.0,1.0,西城,101676.0
101091000000.0,116.463777,39.959726,1111027379671.0,2016-09-02 00:00:00,304.0,56.0,375.0,60484.0,62.0,2.0,2.0,1.0,1.0,高 6,板楼,1984,精装,钢混,0.333,0.0,1.0,1.0,朝阳,64327.0
101091000000.0,116.284755,39.93453,1111027376911.0,2017-01-05 00:00:00,428.0,113.0,251.0,39219.0,64.0,1.0,0.0,1.0,1.0,低 19,塔楼,2009,精装,钢混,0.111,1.0,0.0,1.0,海淀,70141.0
101091000000.0,116.169065,39.762892,1111027382164.0,2016-06-21 00:00:00,230.0,8.0,227.0,26396.0,86.0,2.0,1.0,1.0,1.0,底 10,板楼,2010,简装,钢混,0.5,1.0,0.0,0.0,房山,37148.0
101091000000.0,116.445381,39.92346,1111027381524.0,2016-08-17 00:00:00,286.0,50.0,300.0,51725.0,58.0,2.0,1.0,1.0,1.0,顶 6,板楼,1985,简装,混合,0.5,0.0,0.0,1.0,朝阳,71466.0
101091000000.0,116.32496,40.035232,1111027379173.0,2016-06-28 00:00:00,236.0,46.0,768.0,59077.0,130.0,3.0,1.0,1.0,2.0,中 6,板楼,1999,精装,混合,0.5,0.0,1.0,1.0,海淀,78864.0
101091000000.0,116.473376,39.875385,1111027374248.0,2016-06-21 00:00:00,229.0,58.0,360.0,36912.0,97.53,2.0,1.0,1.0,1.0,中 22,塔楼,2000,其他,钢混,0.16699999999999998,1.0,0.0,0.0,朝阳,54612.0
101091000000.0,116.491161,39.872757,1111027379559.0,2016-08-04 00:00:00,272.0,48.0,980.0,51951.0,188.64,4.0,1.0,1.0,2.0,低 18,板楼,2006,精装,钢混,1.0,1.0,1.0,0.0,朝阳,80807.0
101091000000.0,116.399018,39.978141,1111027382251.0,2016-08-23 00:00:00,291.0,39.0,528.0,88000.0,60.0,2.0,1.0,1.0,1.0,顶 6,板楼,1991,简装,混合,0.333,0.0,1.0,1.0,西城,123002.0
101091000000.0,116.250886,40.225155,1111027378942.0,2016-07-17 00:00:00,254.0,13.0,89.5,25572.0,35.0,1.0,0.0,0.0,1.0,中 7,板塔结合,2003,简装,钢混,0.057,1.0,0.0,1.0,昌平,38208.0
101091000000.0,116.457526,39.8764,1111027375273.0,2016-12-27 00:00:00,417.0,181.0,403.0,46899.0,85.93,2.0,1.0,1.0,1.0,高 28,塔楼,2009,毛坯,钢混,0.214,1.0,0.0,1.0,朝阳,49691.0
101091000000.0,116.461949,40.003018,1111027381856.0,2016-10-29 00:00:00,358.0,42.0,1100.0,45290.0,242.88,5.0,2.0,1.0,3.0,高 26,塔楼,2004,精装,钢混,0.375,1.0,0.0,1.0,朝阳,60653.0
101091000000.0,116.368316,39.892214,1111027378533.0,2016-07-30 00:00:00,266.0,206.0,480.0,63653.0,75.41,2.0,1.0,1.0,1.0,中 19,塔楼,2003,精装,钢混,0.25,1.0,1.0,1.0,西城,75806.0
101091000000.0,116.26973,39.901123,1111027380520.0,2016-06-26 00:00:00,232.0,67.0,263.0,32875.0,80.0,3.0,1.0,1.0,1.0,高 16,板塔结合,1997,简装,钢混,0.14300000000000002,1.0,0.0,0.0,丰台,52101.0
101091000000.0,116.316963,40.056306,1111027382721.0,2016-07-13 00:00:00,249.0,84.0,380.0,33487.0,113.48,3.0,1.0,1.0,1.0,低 24,塔楼,2001,精装,钢混,0.2,1.0,1.0,1.0,海淀,52911.0
101091000000.0,116.63264,39.913741,1111027376534.0,2016-09-12 00:00:00,309.0,52.0,290.0,43524.0,66.63,1.0,2.0,1.0,1.0,底 9,板楼,2002,精装,钢混,0.5,1.0,1.0,1.0,通州,39787.0
101091000000.0,116.457173,39.96476,1111027376970.0,2016-06-29 00:00:00,234.0,82.0,299.0,45573.0,65.61,2.0,1.0,1.0,1.0,中 6,板楼,1990,毛坯,混合,0.1,0.0,1.0,1.0,朝阳,70305.0
101091000000.0,116.443702,39.900208,1111043315856.0,2016-09-28 00:00:00,325.0,52.0,550.0,80292.0,68.5,2.0,1.0,1.0,1.0,高 18,塔楼,2005,简装,钢混,0.25,1.0,1.0,0.0,东城,87426.0
101091000000.0,116.351851,39.896088,1111027381779.0,2016-08-26 00:00:00,292.0,115.0,530.0,59351.0,89.3,3.0,2.0,1.0,1.0,高 6,板楼,1986,简装,混合,0.333,0.0,1.0,1.0,西城,87863.0
101091000000.0,116.17041,39.767123,1111027375834.0,2016-09-07 00:00:00,303.0,38.0,295.0,20718.0,142.39,3.0,2.0,1.0,1.0,顶 6,板楼,2001,精装,混合,0.5,0.0,0.0,0.0,房山,30167.0
101091000000.0,116.16608,39.77107700000001,1111027377578.0,2016-07-17 00:00:00,251.0,89.0,170.0,18347.0,92.66,2.0,1.0,1.0,1.0,高 11,塔楼,2011,精装,钢混,0.16699999999999998,1.0,0.0,0.0,房山,34373.0
101091000000.0,116.51152,39.901436,1111027381719.0,2016-09-09 00:00:00,304.0,194.0,375.0,41002.0,91.46,2.0,1.0,1.0,1.0,低 25,塔楼,2005,其他,钢混,0.667,1.0,1.0,0.0,朝阳,62702.0
